"GEO_ID","NAME","B25003_001E","B25003_001M","B25003_002E","B25003_002M","B25003_003E","B25003_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Owner occupied","Margin of Error!!Total:!!Owner occupied","Estimate!!Total:!!Renter occupied","Margin of Error!!Total:!!Renter occupied",
"1500000US170318210021","Block Group 1, Census Tract 8210.02, Cook County, Illinois","396","163","324","160","72","54",
"1500000US170318210022","Block Group 2, Census Tract 8210.02, Cook County, Illinois","345","90","247","81","98","54",
"1500000US170318210023","Block Group 3, Census Tract 8210.02, Cook County, Illinois","314","87","287","92","27","41",
"1500000US170318210024","Block Group 4, Census Tract 8210.02, Cook County, Illinois","364","120","324","128","40","32",
"1500000US170318210025","Block Group 5, Census Tract 8210.02, Cook County, Illinois","370","96","313","79","57","63",
"1500000US170318211011","Block Group 1, Census Tract 8211.01, Cook County, Illinois","506","103","484","99","22","35",
"1500000US170318211012","Block Group 2, Census Tract 8211.01, Cook County, Illinois","207","70","207","70","0","12",
"1500000US170318211013","Block Group 3, Census Tract 8211.01, Cook County, Illinois","399","99","303","92","96","57",
"1500000US170318211014","Block Group 4, Census Tract 8211.01, Cook County, Illinois","267","82","217","75","50","36",
"1500000US170318211021","Block Group 1, Census Tract 8211.02, Cook County, Illinois","282","117","282","117","0","12",
"1500000US170318211022","Block Group 2, Census Tract 8211.02, Cook County, Illinois","659","210","550","201","109","73",
"1500000US170318211023","Block Group 3, Census Tract 8211.02, Cook County, Illinois","241","82","226","80","15","27",
"1500000US170318211024","Block Group 4, Census Tract 8211.02, Cook County, Illinois","327","90","228","81","99","60",
"1500000US170318212001","Block Group 1, Census Tract 8212, Cook County, Illinois","440","154","229","111","211","139",
"1500000US170318212002","Block Group 2, Census Tract 8212, Cook County, Illinois","525","198","204","156","321","156",
"1500000US170318212003","Block Group 3, Census Tract 8212, Cook County, Illinois","760","171","435","132","325","141",
"1500000US170318212004","Block Group 4, Census Tract 8212, Cook County, Illinois","391","163","175","115","216","138",
"1500000US170318213001","Block Group 1, Census Tract 8213, Cook County, Illinois","209","80","111","57","98","60",
"1500000US170318213002","Block Group 2, Census Tract 8213, Cook County, Illinois","1032","215","300","109","732","218",
"1500000US170318213003","Block Group 3, Census Tract 8213, Cook County, Illinois","236","92","103","63","133","65",
"1500000US170318213004","Block Group 4, Census Tract 8213, Cook County, Illinois","527","145","295","104","232","101",
"1500000US170318214011","Block Group 1, Census Tract 8214.01, Cook County, Illinois","316","161","86","61","230","149",
"1500000US170318214012","Block Group 2, Census Tract 8214.01, Cook County, Illinois","267","96","149","77","118","81",
"1500000US170318214013","Block Group 3, Census Tract 8214.01, Cook County, Illinois","363","135","178","90","185","108",
"1500000US170318214014","Block Group 4, Census Tract 8214.01, Cook County, Illinois","473","133","386","117","87","78",
"1500000US170318214021","Block Group 1, Census Tract 8214.02, Cook County, Illinois","347","93","205","89","142","88",
"1500000US170318214022","Block Group 2, Census Tract 8214.02, Cook County, Illinois","619","166","361","89","258","142",
"1500000US170318214023","Block Group 3, Census Tract 8214.02, Cook County, Illinois","431","156","301","124","130","99",
"1500000US170318215001","Block Group 1, Census Tract 8215, Cook County, Illinois","654","104","240","65","414","90",
"1500000US170318216001","Block Group 1, Census Tract 8216, Cook County, Illinois","296","99","296","99","0","12",
"1500000US170318216002","Block Group 2, Census Tract 8216, Cook County, Illinois","358","125","241","98","117","84",
"1500000US170318216003","Block Group 3, Census Tract 8216, Cook County, Illinois","1087","209","770","199","317","129",
"1500000US170318217001","Block Group 1, Census Tract 8217, Cook County, Illinois","254","63","254","63","0","12",
"1500000US170318217002","Block Group 2, Census Tract 8217, Cook County, Illinois","463","107","301","82","162","92",
"1500000US170318217003","Block Group 3, Census Tract 8217, Cook County, Illinois","476","114","476","114","0","12",
"1500000US170318217004","Block Group 4, Census Tract 8217, Cook County, Illinois","178","48","178","48","0","12",
"1500000US170318217005","Block Group 5, Census Tract 8217, Cook County, Illinois","316","89","142","66","174","70",
"1500000US170318218001","Block Group 1, Census Tract 8218, Cook County, Illinois","394","160","350","160","44","34",
"1500000US170318218002","Block Group 2, Census Tract 8218, Cook County, Illinois","414","176","363","170","51","50",
"1500000US170318218003","Block Group 3, Census Tract 8218, Cook County, Illinois","233","110","198","107","35","41",
"1500000US170318218004","Block Group 4, Census Tract 8218, Cook County, Illinois","400","110","136","66","264","98",
"1500000US170318218005","Block Group 5, Census Tract 8218, Cook County, Illinois","378","90","321","79","57","51",
"1500000US170318218006","Block Group 6, Census Tract 8218, Cook County, Illinois","266","77","236","79","30","47",
"1500000US170318219001","Block Group 1, Census Tract 8219, Cook County, Illinois","309","61","276","59","33","28",
"1500000US170318219002","Block Group 2, Census Tract 8219, Cook County, Illinois","346","95","281","92","65","59",
"1500000US170318219003","Block Group 3, Census Tract 8219, Cook County, Illinois","416","97","408","96","8","13",
"1500000US170318219004","Block Group 4, Census Tract 8219, Cook County, Illinois","216","55","144","36","72","43",
"1500000US170318219005","Block Group 5, Census Tract 8219, Cook County, Illinois","361","70","345","72","16","19",
"1500000US170318220001","Block Group 1, Census Tract 8220, Cook County, Illinois","342","89","261","83","81","68",
"1500000US170318220002","Block Group 2, Census Tract 8220, Cook County, Illinois","193","85","157","76","36","41",
"1500000US170318220003","Block Group 3, Census Tract 8220, Cook County, Illinois","620","188","362","147","258","133",
"1500000US170318220004","Block Group 4, Census Tract 8220, Cook County, Illinois","265","75","259","73","6","11",
"1500000US170318220005","Block Group 5, Census Tract 8220, Cook County, Illinois","325","85","243","71","82","60",
"1500000US170318221011","Block Group 1, Census Tract 8221.01, Cook County, Illinois","422","96","349","74","73","78",
"1500000US170318221012","Block Group 2, Census Tract 8221.01, Cook County, Illinois","346","88","331","89","15","22",
"1500000US170318221013","Block Group 3, Census Tract 8221.01, Cook County, Illinois","413","104","214","71","199","92",
"1500000US170318221014","Block Group 4, Census Tract 8221.01, Cook County, Illinois","357","85","319","81","38","38",
"1500000US170318221021","Block Group 1, Census Tract 8221.02, Cook County, Illinois","389","159","368","167","21","26",
"1500000US170318221022","Block Group 2, Census Tract 8221.02, Cook County, Illinois","627","165","454","135","173","140",
"1500000US170318221023","Block Group 3, Census Tract 8221.02, Cook County, Illinois","470","129","191","91","279","124",
"1500000US170318221024","Block Group 4, Census Tract 8221.02, Cook County, Illinois","351","114","287","114","64","44",
"1500000US170318222001","Block Group 1, Census Tract 8222, Cook County, Illinois","556","120","493","112","63","48",
"1500000US170318222002","Block Group 2, Census Tract 8222, Cook County, Illinois","267","68","239","67","28","30",
"1500000US170318222003","Block Group 3, Census Tract 8222, Cook County, Illinois","384","85","290","82","94","65",
"1500000US170318223011","Block Group 1, Census Tract 8223.01, Cook County, Illinois","338","87","297","88","41","26",
"1500000US170318223012","Block Group 2, Census Tract 8223.01, Cook County, Illinois","220","64","220","64","0","12",
"1500000US170318223013","Block Group 3, Census Tract 8223.01, Cook County, Illinois","157","70","157","70","0","12",
"1500000US170318223014","Block Group 4, Census Tract 8223.01, Cook County, Illinois","353","84","319","73","34","47",
"1500000US170318223021","Block Group 1, Census Tract 8223.02, Cook County, Illinois","515","150","347","88","168","131",
"1500000US170318223022","Block Group 2, Census Tract 8223.02, Cook County, Illinois","366","123","337","125","29","40",
"1500000US170318223023","Block Group 3, Census Tract 8223.02, Cook County, Illinois","324","74","239","64","85","58",
"1500000US170318223024","Block Group 4, Census Tract 8223.02, Cook County, Illinois","405","120","323","118","82","58",
"1500000US170318224001","Block Group 1, Census Tract 8224, Cook County, Illinois","499","159","405","138","94","90",
"1500000US170318224002","Block Group 2, Census Tract 8224, Cook County, Illinois","604","127","385","103","219","104",
"1500000US170318224003","Block Group 3, Census Tract 8224, Cook County, Illinois","659","151","305","122","354","149",
"1500000US170318224004","Block Group 4, Census Tract 8224, Cook County, Illinois","209","124","209","124","0","12",
"1500000US170318225001","Block Group 1, Census Tract 8225, Cook County, Illinois","428","93","391","93","37","43",
"1500000US170318225002","Block Group 2, Census Tract 8225, Cook County, Illinois","264","64","264","64","0","12",
"1500000US170318225003","Block Group 3, Census Tract 8225, Cook County, Illinois","423","113","332","105","91","67",
"1500000US170318225004","Block Group 4, Census Tract 8225, Cook County, Illinois","517","128","415","124","102","57",
"1500000US170318226011","Block Group 1, Census Tract 8226.01, Cook County, Illinois","540","84","498","83","42","33",
"1500000US170318226012","Block Group 2, Census Tract 8226.01, Cook County, Illinois","601","93","546","94","55","47",
"1500000US170318226013","Block Group 3, Census Tract 8226.01, Cook County, Illinois","382","87","382","87","0","12",
"1500000US170318226021","Block Group 1, Census Tract 8226.02, Cook County, Illinois","504","188","474","191","30","36",
"1500000US170318226022","Block Group 2, Census Tract 8226.02, Cook County, Illinois","1576","633","1502","634","74","72",
"1500000US170318226023","Block Group 3, Census Tract 8226.02, Cook County, Illinois","403","173","231","102","172","153",
"1500000US170318226024","Block Group 4, Census Tract 8226.02, Cook County, Illinois","616","151","245","95","371","135",
"1500000US170318227011","Block Group 1, Census Tract 8227.01, Cook County, Illinois","640","148","591","141","49","50",
"1500000US170318227012","Block Group 2, Census Tract 8227.01, Cook County, Illinois","488","138","455","148","33","28",
"1500000US170318227013","Block Group 3, Census Tract 8227.01, Cook County, Illinois","271","135","246","133","25","42",
"1500000US170318227014","Block Group 4, Census Tract 8227.01, Cook County, Illinois","507","207","170","80","337","194",
"1500000US170318227021","Block Group 1, Census Tract 8227.02, Cook County, Illinois","895","147","693","150","202","83",
"1500000US170318227022","Block Group 2, Census Tract 8227.02, Cook County, Illinois","192","58","164","55","28","34",
"1500000US170318227023","Block Group 3, Census Tract 8227.02, Cook County, Illinois","272","85","153","54","119","64",
"1500000US170318228011","Block Group 1, Census Tract 8228.01, Cook County, Illinois","922","143","655","142","267","104",
"1500000US170318228012","Block Group 2, Census Tract 8228.01, Cook County, Illinois","497","123","398","105","99","65",
"1500000US170318228021","Block Group 1, Census Tract 8228.02, Cook County, Illinois","681","142","653","143","28","15",
"1500000US170318228022","Block Group 2, Census Tract 8228.02, Cook County, Illinois","320","96","265","92","55","39",
"1500000US170318228023","Block Group 3, Census Tract 8228.02, Cook County, Illinois","292","69","269","66","23","38",
"1500000US170318229001","Block Group 1, Census Tract 8229, Cook County, Illinois","793","192","642","177","151","66",
"1500000US170318230011","Block Group 1, Census Tract 8230.01, Cook County, Illinois","832","198","302","138","530","192",
"1500000US170318230012","Block Group 2, Census Tract 8230.01, Cook County, Illinois","399","177","247","152","152","98",
"1500000US170318230013","Block Group 3, Census Tract 8230.01, Cook County, Illinois","225","106","100","73","125","83",
"1500000US170318230014","Block Group 4, Census Tract 8230.01, Cook County, Illinois","731","238","532","237","199","85",
"1500000US170318230015","Block Group 5, Census Tract 8230.01, Cook County, Illinois","518","222","286","120","232","194",
