"GEO_ID","NAME","B17021_001E","B17021_001M","B17021_002E","B17021_002M","B17021_003E","B17021_003M","B17021_004E","B17021_004M","B17021_005E","B17021_005M","B17021_006E","B17021_006M","B17021_007E","B17021_007M","B17021_008E","B17021_008M","B17021_009E","B17021_009M","B17021_010E","B17021_010M","B17021_011E","B17021_011M","B17021_012E","B17021_012M","B17021_013E","B17021_013M","B17021_014E","B17021_014M","B17021_015E","B17021_015M","B17021_016E","B17021_016M","B17021_017E","B17021_017M","B17021_018E","B17021_018M","B17021_019E","B17021_019M","B17021_020E","B17021_020M","B17021_021E","B17021_021M","B17021_022E","B17021_022M","B17021_023E","B17021_023M","B17021_024E","B17021_024M","B17021_025E","B17021_025M","B17021_026E","B17021_026M","B17021_027E","B17021_027M","B17021_028E","B17021_028M","B17021_029E","B17021_029M","B17021_030E","B17021_030M","B17021_031E","B17021_031M","B17021_032E","B17021_032M","B17021_033E","B17021_033M","B17021_034E","B17021_034M","B17021_035E","B17021_035M",
"1500000US170310206021","Block Group 1, Census Tract 206.02, Cook County, Illinois","1352","537","107","90","73","71","0","12","0","12","0","12","73","71","0","12","0","12","0","12","73","71","32","51","41","44","34","55","34","55","34","55","0","12","0","12","1245","528","1038","531","753","497","753","497","0","12","285","222","27","39","27","39","0","12","258","217","258","217","0","12","207","128","149","73","115","64","34","45","58","77",
"1500000US170310206022","Block Group 2, Census Tract 206.02, Cook County, Illinois","915","493","116","178","116","178","0","12","0","12","0","12","116","178","0","12","0","12","0","12","116","178","116","178","0","12","0","12","0","12","0","12","0","12","0","12","799","469","767","478","672","468","635","448","37","40","95","144","0","12","0","12","0","12","95","144","95","144","0","12","32","27","32","27","32","27","0","12","0","12",
"1500000US170310206023","Block Group 3, Census Tract 206.02, Cook County, Illinois","1438","583","239","216","163","208","0","12","0","12","0","12","163","208","0","12","0","12","0","12","163","208","163","208","0","12","76","53","39","49","39","49","0","12","37","35","1199","537","1066","507","614","379","614","379","0","12","452","401","120","192","96","154","24","38","332","354","332","354","0","12","133","112","50","36","21","19","29","28","83","79",
"1500000US170310206024","Block Group 4, Census Tract 206.02, Cook County, Illinois","1519","1098","27","39","25","39","0","12","0","12","0","12","25","39","0","12","0","12","0","12","25","39","25","39","0","12","2","5","0","12","0","12","0","12","2","5","1492","1102","1192","1056","1041","1042","1041","1042","0","12","151","128","52","59","41","45","11","17","99","114","73","80","26","37","300","314","195","174","75","41","120","168","105","143",
"1500000US170310207011","Block Group 1, Census Tract 207.01, Cook County, Illinois","964","179","182","153","37","44","37","44","29","42","8","13","0","12","0","12","0","12","0","12","0","12","0","12","0","12","145","146","127","143","123","143","4","7","18","27","782","140","693","143","558","137","558","137","0","12","135","87","64","66","64","66","0","12","71","58","71","58","0","12","89","43","80","37","71","33","9","15","9","12",
"1500000US170310207012","Block Group 2, Census Tract 207.01, Cook County, Illinois","800","135","23","26","13","22","0","12","0","12","0","12","13","22","0","12","0","12","0","12","13","22","13","22","0","12","10","15","3","5","0","12","3","5","7","11","777","140","707","151","570","167","570","167","0","12","137","73","64","47","64","47","0","12","73","54","62","46","11","12","70","31","66","31","66","31","0","12","4","6",
"1500000US170310207021","Block Group 1, Census Tract 207.02, Cook County, Illinois","1772","672","98","90","53","84","53","84","53","84","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","45","33","32","28","32","28","0","12","13","20","1674","677","1601","678","1415","721","1415","721","0","12","186","155","0","12","0","12","0","12","186","155","186","155","0","12","73","46","73","46","60","41","13","20","0","12",
"1500000US170310207022","Block Group 2, Census Tract 207.02, Cook County, Illinois","2737","908","410","489","410","489","376","520","376","520","0","12","34","57","34","57","34","57","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","2327","777","2194","804","1507","673","1507","673","0","12","687","544","221","290","221","290","0","12","466","445","446","439","20","31","133","108","115","99","102","97","13","21","18","29",
"1500000US170310207023","Block Group 3, Census Tract 207.02, Cook County, Illinois","2144","1166","510","606","402","601","402","601","402","601","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","108","67","73","53","73","53","0","12","35","39","1634","1101","1481","1109","502","315","502","315","0","12","979","1048","762","1033","762","1033","0","12","217","195","217","195","0","12","153","118","151","117","136","116","15","26","2","4",
"1500000US170310207024","Block Group 4, Census Tract 207.02, Cook County, Illinois","1834","1505","175","183","35","63","35","63","35","63","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","140","170","86","97","42","67","44","69","54","86","1659","1493","1591","1495","1526","1491","1526","1491","0","12","65","74","0","12","0","12","0","12","65","74","65","74","0","12","68","87","14","18","14","18","0","12","54","86",
"1500000US170310208011","Block Group 1, Census Tract 208.01, Cook County, Illinois","1333","443","190","237","154","236","154","236","154","236","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","36","30","0","12","0","12","0","12","36","30","1143","379","756","375","635","350","635","350","0","12","121","132","39","63","39","63","0","12","82","112","82","112","0","12","387","153","314","125","214","111","100","58","73","53",
"1500000US170310208012","Block Group 2, Census Tract 208.01, Cook County, Illinois","1141","783","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","1141","783","1078","779","754","800","754","800","0","12","324","217","176","199","113","120","63","93","148","146","148","146","0","12","63","81","63","81","63","81","0","12","0","12",
"1500000US170310208013","Block Group 3, Census Tract 208.01, Cook County, Illinois","1229","507","130","146","91","137","0","12","0","12","0","12","91","137","91","137","91","137","0","12","0","12","0","12","0","12","39","43","13","23","13","23","0","12","26","38","1099","466","897","386","727","386","727","386","0","12","170","163","42","63","0","12","42","63","128","144","128","144","0","12","202","239","102","116","15","23","87","113","100","124",
"1500000US170310208014","Block Group 4, Census Tract 208.01, Cook County, Illinois","2156","608","368","250","333","244","120","159","120","159","0","12","213","187","77","123","77","123","0","12","136","146","103","133","33","52","35","56","35","56","0","12","35","56","0","12","1788","613","1533","612","1118","522","1069","514","49","53","415","359","212","343","212","343","0","12","203","198","203","198","0","12","255","164","172","106","140","97","32","53","83","96",
"1500000US170310208021","Block Group 1, Census Tract 208.02, Cook County, Illinois","1042","419","255","309","255","309","242","309","242","309","0","12","13","16","9","15","0","12","9","15","4","8","0","12","4","8","0","12","0","12","0","12","0","12","0","12","787","416","768","428","691","425","691","425","0","12","77","87","64","84","64","84","0","12","13","23","13","23","0","12","19","30","19","30","19","30","0","12","0","12",
"1500000US170310208022","Block Group 2, Census Tract 208.02, Cook County, Illinois","2258","967","342","363","342","363","108","169","108","169","0","12","234","311","0","12","0","12","0","12","234","311","234","311","0","12","0","12","0","12","0","12","0","12","0","12","1916","991","1740","995","602","500","602","500","0","12","1138","882","405","353","383","336","22","35","733","804","733","804","0","12","176","89","159","87","154","87","5","7","17","27",
"1500000US170310208023","Block Group 3, Census Tract 208.02, Cook County, Illinois","3908","1177","1040","637","967","636","638","512","638","512","0","12","329","432","58","75","0","12","58","75","271","425","271","425","0","12","73","64","31","34","31","34","0","12","42","54","2868","1115","2765","1124","1963","1148","1894","1091","69","110","802","522","469","344","469","344","0","12","333","396","333","396","0","12","103","73","91","66","47","44","44","47","12","21",
"1500000US170310208024","Block Group 4, Census Tract 208.02, Cook County, Illinois","1261","536","332","219","263","203","129","161","129","161","0","12","134","177","0","12","0","12","0","12","134","177","134","177","0","12","69","85","62","84","62","84","0","12","7","10","929","495","897","499","730","519","730","519","0","12","167","192","76","128","76","128","0","12","91","136","91","136","0","12","32","34","28","33","28","33","0","12","4","6",
"1500000US170310209011","Block Group 1, Census Tract 209.01, Cook County, Illinois","2175","530","848","398","711","403","637","403","637","403","0","12","74","116","74","116","56","89","18","27","0","12","0","12","0","12","137","95","74","49","23","25","51","43","63","54","1327","499","1053","456","390","199","390","199","0","12","663","406","209","235","180","207","29","47","454","337","441","335","13","22","274","235","210","224","198","223","12","19","64","59",
"1500000US170310209012","Block Group 2, Census Tract 209.01, Cook County, Illinois","1288","447","179","152","170","151","75","84","75","84","0","12","95","130","0","12","0","12","0","12","95","130","95","130","0","12","9","20","0","12","0","12","0","12","9","20","1109","443","1025","442","601","292","601","292","0","12","424","343","178","180","178","180","0","12","246","290","226","296","20","34","84","85","75","82","67","81","8","14","9","13",
"1500000US170310209013","Block Group 3, Census Tract 209.01, Cook County, Illinois","2601","687","448","293","363","289","363","289","363","289","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","85","66","36","45","36","45","0","12","49","48","2153","690","1695","697","1241","598","1241","598","0","12","454","335","315","312","246","231","69","86","139","176","139","176","0","12","458","196","356","136","268","114","88","74","102","89",
