GEOID,total_pop,pct_white_nh,pct_black_nh,pct_asian_nh,pct_hispanic,median_hh_income,poverty_rate,pct_ba_plus,unemployment_rate,pct_owner,pct_renter
170318089003,1855,88.19407008086253,0.0,2.803234501347709,4.905660377358491,125956.0,5.169538632573651,80.17041053446941,0.0,94.5480631276901,5.4519368723099
170318090001,550,91.45454545454545,0.0,4.181818181818182,2.909090909090909,178333.0,0.0,85.45454545454545,1.2254901960784315,92.41071428571429,7.5892857142857135
170318090002,1004,90.5378486055777,0.0,0.0,7.370517928286853,,0.0,96.54088050314465,0.0,94.97041420118343,5.029585798816568
170318090003,1481,84.40243079000676,10.938555030384874,0.0,2.633355840648211,132083.0,2.880658436213992,70.54195804195804,0.0,58.68055555555556,41.31944444444444
170318090004,736,78.80434782608695,11.684782608695652,1.6304347826086956,0.8152173913043478,131786.0,2.309782608695652,91.21621621621621,0.0,96.8503937007874,3.149606299212598
170318091001,1301,78.24750192159877,6.072252113758648,6.3028439661798625,2.3059185242121445,116905.0,3.5357417371252886,82.32044198895028,0.0,64.01515151515152,35.984848484848484
170318091002,714,91.17647058823529,0.0,4.761904761904762,0.0,201196.0,0.0,76.14107883817427,0.7590132827324478,100.0,0.0
170318091003,1206,74.95854063018243,7.213930348258707,4.39469320066335,11.940298507462686,57232.0,4.675324675324675,61.717171717171716,0.5911330049261084,50.697674418604656,49.30232558139535
170318092001,756,4.365079365079365,52.77777777777778,3.439153439153439,38.22751322751323,53571.0,12.566137566137566,21.32616487455197,5.44918998527246,58.68055555555556,41.31944444444444
170318092002,1483,18.745785569790964,70.1281186783547,3.4389750505731627,3.236682400539447,43047.0,25.28658125421443,31.316725978647685,3.9215686274509802,20.798668885191347,79.20133111480865
170318092003,1411,4.890148830616584,43.16087880935507,4.394046775336641,27.569099929128278,53162.0,26.71863926293409,18.461538461538463,2.6806526806526807,67.3469387755102,32.6530612244898
170318092004,905,3.314917127071823,77.90055248618785,6.077348066298343,4.972375690607735,,25.635359116022098,18.98928024502297,3.1654676258992804,50.74626865671642,49.25373134328358
170318093001,703,93.59886201991465,6.258890469416785,0.0,0.1422475106685633,54516.0,27.311522048364157,63.77952755905512,0.0,57.84883720930233,42.151162790697676
170318093002,1762,51.759364358683314,4.0862656072644725,24.404086265607265,8.286038592508513,31618.0,52.35361653272101,88.45553822152887,0.186219739292365,30.335365853658537,69.66463414634147
170318093003,1803,49.91680532445923,9.872434830837493,17.415418746533557,21.186910704381585,34509.0,39.47721179624665,56.02094240837696,1.0410287813839558,26.72413793103448,73.27586206896551
170318094011,1531,81.319399085565,0.1959503592423253,2.0901371652514698,16.394513389941213,131458.0,1.1339475549255846,88.19762122598354,0.0,54.89864864864865,45.10135135135135
